repair_batch,repair_batch_index,collector,sample_id,main_relative_path,primary_error,result,changed,unresolved_reason,before_event_start,before_event_end,after_event_start,after_event_end,selected_candidate_time,visual_contact_time,audio_visual_offset,before_duration,after_duration,recut_status,source_clip_start_before,source_clip_start_after,source_clip_end_after,before_trajectory,after_trajectory,trajectory_changed,qwen_proposed_trajectory,trajectory_change_suppressed,qwen_binding_status,qwen_confidence,qwen_model,contact_gate_status,contact_gate_decision,contact_gate_contact_visible,contact_gate_live_pitch_and_swing_visible,contact_gate_candidate_sound_is_bat_contact,contact_gate_replay_or_slow_motion,contact_gate_confidence,contact_gate_model,contact_gate_visual_evidence,contact_gate_audio_evidence,contact_gate_failure_reason,before_video_sha256,before_audio_sha256,after_video_sha256,after_audio_sha256,apply_mode
1,182,Codex_Workstation,F_0255,dataset/fly_ball/Codex_Workstation/F_0255,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,2.000,0.005,7.006,9.943,recut_partial_context,1.420,1.435,11.378,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the pitcher releases the ball, and the batter swings, making clear contact with the ball. The bat is seen striking the ball, followed by the immediate follow-through of the swing.","A sharp, distinct crack sound consistent with a baseball bat hitting a ball is heard at the moment of contact.",,23458a03178a659f986a49c05c637f3a4a9bf44fcce45419a60745ec785b941f,0e126f789146475d55871ea004a70ca3811e5db5b4c1a2e14f89c546a8d2ed49,23458a03178a659f986a49c05c637f3a4a9bf44fcce45419a60745ec785b941f,0e126f789146475d55871ea004a70ca3811e5db5b4c1a2e14f89c546a8d2ed49,applied
1,183,Codex_Workstation,F_0257,dataset/fly_ball/Codex_Workstation/F_0257,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.780,1.880,,,1.825,1.840,0.015,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The batter swings at the pitch in the clip, but the bat misses the ball entirely; no contact is visible.",No bat-ball crack sound is present; only ambient stadium noise and a brief audio fragment.,"Visual evidence shows the batter missing the ball; no contact occurred, so the candidate sound cannot be a bat-ball crack.",bb56685ba7df9a43f8bb26b0ba0f0cc116ba23b40b8356b12e640c6c4ad893d6,a63dfae9168c3f1b94060c8f5400237bcd2e81ae6202160867a66281cd2ae8a2,,,applied
1,184,Codex_Workstation,F_0258,dataset/fly_ball/Codex_Workstation/F_0258,contact_timestamp_wrong,recut_and_retime,yes,,0.270,0.370,1.945,2.045,1.995,2.000,0.005,7.006,12.199,recut_complete,3.240,1.325,13.524,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen making contact with the ball as it arrives at home plate. The bat connects with the ball and the batter immediately begins his follow-through motion. The ball is visible moving away from the bat.","A sharp, distinct crack of a baseball bat hitting a ball is audible, coinciding precisely with the visual moment of contact.",,99caba10614c1621ba8c05b5fcf6b36b807e0c2e115190a57832c9a9226ee1ae,6b7cb52ae84be7f63e6febb08dd4185e6d683eeba7cc217d85505312600d36e6,99caba10614c1621ba8c05b5fcf6b36b807e0c2e115190a57832c9a9226ee1ae,6b7cb52ae84be7f63e6febb08dd4185e6d683eeba7cc217d85505312600d36e6,applied
1,185,Codex_Workstation,F_0260,dataset/fly_ball/Codex_Workstation/F_0260,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.980,2.080,,,2.005,2.000,0.005,7.006,7.006,recut_complete,0.220,,,fly,,no,pop_fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,The pitcher releases the ball at 00:00. The batter begins a swing at approximately 00:01.2. The clip ends before contact is made or the bat passes the plate.,"The audio contains crowd noise and stadium ambience, but no distinct bat-ball crack sound.",Visual contact is not shown; the clip cuts off before the swing completes.,9e73655cc2ec04a60a00c4d25e648dfa3d95b9c4d8f558669f7d1b6d2146278b,b3cefeb9e26384c6d3a0c65ee11195da623f6bc6fc9b61d759fbee0344c8925c,,,applied
1,186,Codex_Workstation,F_0261,dataset/fly_ball/Codex_Workstation/F_0261,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.960,2.060,,,1.995,2.000,0.005,7.006,7.006,recut_complete,0.340,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.0,qwen3.5-omni-flash-2026-03-15,The pitcher releases the ball at 00:00. The batter begins his swing around 00:00.5. The clip ends abruptly at 00:01.4 before the bat makes contact with the ball or completes its swing. No contact is visible.,A male announcer says 'on the three two here as this...' over stadium ambience. There is no audible bat-ball crack.,"No visual contact between bat and ball occurs within the clip duration, and there is no corresponding audio evidence of a bat crack.",9bced7c03781e66f91912891f5280eebb8fd100b6fb67b721dbe95d4f8bd7a41,43014b3f484a5ec179c0f00115c75f419bd6a7ab5beb17abe3d8657c97ea7902,,,applied
1,187,Codex_Workstation,F_0264,dataset/fly_ball/Codex_Workstation/F_0264,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.000,0.150,,,1.545,1.500,0.045,7.007,7.007,not_required,1.780,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.9,qwen3.5-omni-flash-2026-03-15,"The clip shows a batter swinging at a pitch, but the video cuts to an outfielder catching the ball before any bat-ball contact is visible. The visual sequence ends with the catch.",The audio contains crowd noise and a commentator saying 'And a line drive caught.' There is no audible bat crack.,"No bat-ball contact is visible in the clip as it cuts to the catch, and the audio does not contain a bat crack.",990f4cebeabfa7e3ec16912ffeadd8a0a5bb346cdd0f08f22eaf13dcc7bc7e80,0f99e4ca235a89df273345422d454f4d074c640873a4a6d04e20c19afdca240b,,,applied
1,188,Codex_Workstation,F_0265,dataset/fly_ball/Codex_Workstation/F_0265,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.000,0.100,,,2.005,2.005,0.000,7.007,7.007,recut_complete,4.680,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,True,False,0.0,qwen3.5-omni-flash-2026-03-15,"The clip shows a high-angle view of the left-field foul pole and the outfield wall with advertisements (Budweiser, GDI+, Inova). The camera is tracking a ball already in flight; no batter or swing is visible in the frame.",The audio contains an announcer saying 'back and kissed' over crowd noise. There is no distinct bat-ball crack sound present in this short excerpt.,"The visual content does not show a batter swinging or making contact; it only shows the ball in flight. Therefore, the condition requiring visible contact cannot be met.",9fd172c3a7241df64e685c00ba57784e67d054cf1154982d60f141be72d4c26d,645905db386d5b494382e93f3cd7056154063b4857a40f8400ad8033fd2932e3,,,applied
1,189,Codex_Workstation,F_0267,dataset/fly_ball/Codex_Workstation/F_0267,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.980,2.080,,,1.995,2.000,0.005,7.006,7.006,recut_complete,1.440,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows the pitcher releasing the ball and the batter swinging at the incoming pitch. The video cuts off before contact is made or the ball leaves the bat.,"A commentator says 'to hit the three one fly', indicating the outcome of the play rather than a bat-ball impact sound.","The visual evidence does not show the moment of contact between the bat and the ball; the swing is shown but the clip ends before contact occurs. Additionally, the audio is commentary describing the play, not the sound of the bat hitting the ball.",818a1ebcf6e0cf125f7999b6b297a6f22ff0c4512cb96d890792661470428e52,442e2ffdf9df0134dce1fd7609fd5ea7323d74f95c4da3eaefaa95594315c50c,,,applied
1,190,Codex_Workstation,F_0268,dataset/fly_ball/Codex_Workstation/F_0268,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.960,2.060,,,1.995,2.000,0.005,7.007,7.007,recut_partial_context,1.460,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows a pitcher throwing a baseball and the batter swinging at it. The video cuts off before any contact between the bat and ball can be seen.,The audio contains crowd noise and stadium ambience but no distinct sound of a bat hitting a ball.,No visual or audible evidence of bat-ball contact is present in the excerpt.,467273a7749366ed06eaa1c563fc3384aa14f2e92c1154d650f3715d26083525,1240fab31ba2ccb3e50cc7b20ce2a8084abab35147220b95b1b8059cee15f732,,,applied
1,191,Codex_Workstation,F_0269,dataset/fly_ball/Codex_Workstation/F_0269,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,2.000,0.005,7.007,14.000,recut_complete,1.380,1.395,15.395,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7s into the clip, the batter (wearing a teal jersey) is seen completing his swing as the ball makes contact with the bat, sending it towards the infield. The pitcher in red has already released the ball.","A sharp, distinct crack of wood hitting a baseball is audible at 0.7s, consistent with a live pitch being struck by the batter.",,218d3cfcba9812515946f938267961d12adcd0f6812efe443b905b1c36bec6c0,0ff4ec327e70cf95eda2a62f6a07421c6b514f473de80086fa44cc0518f7cff9,218d3cfcba9812515946f938267961d12adcd0f6812efe443b905b1c36bec6c0,0ff4ec327e70cf95eda2a62f6a07421c6b514f473de80086fa44cc0518f7cff9,applied
1,192,Codex_Workstation,F_0270,dataset/fly_ball/Codex_Workstation/F_0270,clip_too_short,recut_and_retime,yes,,0.270,0.370,1.715,1.815,1.765,1.770,0.005,7.007,13.785,recut_complete,1.460,0.000,13.785,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.95,qwen3.5-omni-plus,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.6-00:00.8, the batter in the white uniform (number 5) swings the bat and makes contact with the incoming pitch; the ball is seen moving off the bat immediately after impact.","A sharp, distinct 'crack' sound consistent with a baseball bat striking a ball occurs at approximately 0.7 seconds into the clip.",,5f16a6ff32b50efe9c19b2ca22b76d029fe9a20c8be5fc79db0256496f21c69a,2f928067eb6dee3ffdf004fff85f3e8933ac5b92c9808ee6b9af0a9887153d4f,5f16a6ff32b50efe9c19b2ca22b76d029fe9a20c8be5fc79db0256496f21c69a,2f928067eb6dee3ffdf004fff85f3e8933ac5b92c9808ee6b9af0a9887153d4f,applied
1,193,Codex_Workstation,F_0271,dataset/fly_ball/Codex_Workstation/F_0271,clip_too_short,recut_and_retime,yes,,0.370,0.470,1.935,2.035,1.985,2.000,0.015,7.006,8.832,recut_partial_context,3.060,1.485,10.317,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.7 in the clip, the batter is seen completing a full swing and making contact with the baseball. The ball is visible leaving the bat at this moment.","A sharp, distinct 'crack' sound consistent with a wooden bat hitting a baseball occurs at approximately 00:00.7, coinciding with the visual contact.",,6cdae3a7ee0a5cf569d5a70e0eb2d14df8f8a87c0b7f70229d2a6c36df22b2cd,920e6bdf0175078ec91e44473d37fff4962995bf229242ae11d3cfff22d33078,6cdae3a7ee0a5cf569d5a70e0eb2d14df8f8a87c0b7f70229d2a6c36df22b2cd,920e6bdf0175078ec91e44473d37fff4962995bf229242ae11d3cfff22d33078,applied
1,194,Codex_Workstation,F_0273,dataset/fly_ball/Codex_Workstation/F_0273,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,2.000,0.005,7.006,8.785,recut_partial_context,1.340,1.365,10.150,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter is seen completing a swing as the baseball makes contact with the bat near home plate. The ball is visible moving away from the bat immediately after impact.","A sharp, distinct crack of a bat hitting a baseball is audible at the moment of contact.",,20ddf35bf49734bd856acfddfa7bfcac95224d9bff7bcbba009b7639ffc8b1d3,c13ba2767233ba821f1d2e8f1329f8eceb8a1217133293508448ce06da99fd34,20ddf35bf49734bd856acfddfa7bfcac95224d9bff7bcbba009b7639ffc8b1d3,c13ba2767233ba821f1d2e8f1329f8eceb8a1217133293508448ce06da99fd34,applied
1,195,Codex_Workstation,F_0275,dataset/fly_ball/Codex_Workstation/F_0275,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,2.000,0.005,7.006,9.941,recut_partial_context,1.540,1.555,11.496,fly,fly,no,fly,no,audio_candidate_bound,0.98,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.7, the batter is in the middle of a swing, making contact with the baseball as it arrives at the plate. The bat connects with the ball, and the batter immediately begins his follow-through motion.","A sharp, distinct crack of a wooden bat hitting a baseball is audible, consistent with live play contact.",,2dc6a0e0cdd03cf3bd7641867cdbc9b57272ce74748103bebbfeaa16d43036fe,b85b8e05feac9c018a7c4abb5803df32e96f7035008a1ef6d4f778cced91b876,2dc6a0e0cdd03cf3bd7641867cdbc9b57272ce74748103bebbfeaa16d43036fe,b85b8e05feac9c018a7c4abb5803df32e96f7035008a1ef6d4f778cced91b876,applied
1,196,Codex_Workstation,F_0277,dataset/fly_ball/Codex_Workstation/F_0277,clip_too_short,recut_and_retime,yes,,0.510,0.610,1.915,2.015,1.965,2.000,0.035,7.006,9.726,recut_partial_context,1.420,0.000,9.726,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,1.0,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter is in mid-swing making contact with the ball; the bat connects with the ball and the batter completes the swing.",A sharp crack of a bat hitting a baseball is audible at approximately 0.7 seconds.,,9b7d8549183fd05f16887246a8c80d069b24b0dbe97e600b7043489927ae79d0,12399593ad7192a4827e299ffb4357a180063e060632a8fd78ece703d64e4aa2,9b7d8549183fd05f16887246a8c80d069b24b0dbe97e600b7043489927ae79d0,12399593ad7192a4827e299ffb4357a180063e060632a8fd78ece703d64e4aa2,applied
1,197,Codex_Workstation,F_0278,dataset/fly_ball/Codex_Workstation/F_0278,clip_too_short,recut_and_retime,yes,,1.940,2.040,1.945,2.045,1.995,2.000,0.005,7.007,14.000,recut_complete,1.460,1.465,15.465,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7s, the batter (wearing a white uniform with red sleeves) is seen completing the swing as the ball makes contact with the bat; the bat is visibly in motion and the ball is just leaving the barrel.","A sharp, percussive crack consistent with a bat striking a baseball, occurring at approximately 0.7 seconds into the clip.",,a68b8ad0cd731373d25087419ed0fda5b0fb7771f1bff5f4a5f7aa530a55dd69,c1dfd175bde6b7945efa25b14021a9104428c2d35526724474b2d30485876237,a68b8ad0cd731373d25087419ed0fda5b0fb7771f1bff5f4a5f7aa530a55dd69,c1dfd175bde6b7945efa25b14021a9104428c2d35526724474b2d30485876237,applied
1,198,Codex_Workstation,F_0279,dataset/fly_ball/Codex_Workstation/F_0279,contact_timestamp_wrong,recut_and_retime,yes,,0.100,0.300,1.945,2.045,1.995,2.000,0.005,7.006,8.407,recut_partial_context,3.460,2.065,10.472,line_drive,line_drive,no,line_drive,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 00:00.6-00:00.8, the batter (wearing a grey uniform) is seen completing a swing as the ball makes contact with the bat; the bat is visible moving through the zone and the ball appears to be in flight immediately after impact.","A sharp, distinct 'crack' sound of a bat hitting a baseball occurs at approximately 00:00.7, consistent with live play audio.",,0e2d370147f5f7b02e15be90cbbae851aafadf8c4041bb0632f8c6200a644666,3802b221a13aa61cbb5a33786dff78d84ae6dd9ee068885b877c21d2b876abce,0e2d370147f5f7b02e15be90cbbae851aafadf8c4041bb0632f8c6200a644666,3802b221a13aa61cbb5a33786dff78d84ae6dd9ee068885b877c21d2b876abce,applied
1,199,Codex_Workstation,F_0281,dataset/fly_ball/Codex_Workstation/F_0281,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.500,0.700,,,1.995,2.000,0.005,7.007,7.007,recut_partial_context,5.080,,,line_drive,,no,line_drive,no,audio_candidate_bound,0.92,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows a pitcher on the mound throwing a pitch and a batter swinging at the ball. The video ends just as the bat makes contact with the ball or immediately after; there is no clear view of the ball leaving the bat.,A sharp 'crack' sound consistent with a bat hitting a baseball.,Visual contact is not clearly visible within the short excerpt provided.,ae8f16ded4715d7e440ab6f979399845325a73b71be7d9bf3ef4ead2e937f526,71872f27f08e70aab93a939e126d705dc26214310dfa50080ed77c60e9ef092b,,,applied
1,200,Codex_Workstation,F_0283,dataset/fly_ball/Codex_Workstation/F_0283,clip_too_short,recut_and_retime,yes,,1.960,2.060,1.945,2.045,1.995,2.000,0.005,7.007,14.000,recut_complete,0.780,0.805,14.805,fly,fly,no,fly,no,audio_candidate_bound,0.98,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter (Altuve) makes clear contact with the incoming pitch, shown by the bat connecting with the ball and the immediate follow-through of the swing.","A sharp, distinct bat-ball crack sound is heard at 0.7 seconds, consistent with a live hit in baseball.",,1ef8e8ad6b50458e24cb7c960b0ea7124afdfd62ef4f927274b57434a71973d8,fb873f5bd43d80c0d721130aff1067f9dcd6bc57e9cc050bb1537ad1f4cdf7e7,1ef8e8ad6b50458e24cb7c960b0ea7124afdfd62ef4f927274b57434a71973d8,fb873f5bd43d80c0d721130aff1067f9dcd6bc57e9cc050bb1537ad1f4cdf7e7,applied
1,201,Codex_Workstation,F_0284,dataset/fly_ball/Codex_Workstation/F_0284,clip_too_short,recut_and_retime,yes,,1.560,1.660,1.555,1.655,1.605,1.610,0.005,5.488,13.615,recut_complete,0.000,0.000,13.615,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,1.0,qwen3.5-omni-flash-2026-03-15,"At approximately 0.6s-0.8s, the batter in the white uniform with red trim swings the bat and makes contact with the incoming pitch. The ball is visible moving away from the bat immediately after impact.","A sharp, distinct crack of a bat hitting a baseball occurs at roughly 0.7s into the clip, consistent with live contact.",,5b42e101bd5e1dd83b24570bbd7447e5f8e24edc3d019e89d9620b1c6e7d1b1d,c9f10dadf7adf177cd5144c5e97a166187063d05fc32ce0774d30bff8ce8c072,5b42e101bd5e1dd83b24570bbd7447e5f8e24edc3d019e89d9620b1c6e7d1b1d,c9f10dadf7adf177cd5144c5e97a166187063d05fc32ce0774d30bff8ce8c072,applied
1,202,Codex_Workstation,F_0285,dataset/fly_ball/Codex_Workstation/F_0285,clip_too_short,recut_and_retime,yes,,1.020,1.120,1.015,1.115,1.065,1.080,0.015,7.014,13.085,recut_complete,0.000,0.000,13.085,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.0s, the pitcher releases the ball; at approximately 0.7s, the batter swings and makes solid contact with the ball, visible as a distinct bat-ball impact followed by the start of the swing follow-through.","A sharp, loud crack consistent with a baseball bat striking a pitched ball is heard at around 0.7s, matching the visual timing.",,8fc19658968c0ab241d149aa61f547d448732fc7294c1496794e4ceefd0972ca,02b811bf15942edcd018b497f8cd6826145283f6ebb5efbe7c10be98f8809987,8fc19658968c0ab241d149aa61f547d448732fc7294c1496794e4ceefd0972ca,02b811bf15942edcd018b497f8cd6826145283f6ebb5efbe7c10be98f8809987,applied
1,203,Codex_Workstation,F_0286,dataset/fly_ball/Codex_Workstation/F_0286,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.320,1.420,,,2.785,2.800,0.015,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows the pitcher throwing a pitch and the batter swinging at it. The video ends immediately as the bat makes contact with the ball; there is no visible follow-through or confirmation of the hit in this short excerpt.,A male announcer says 'line drive to right center' before the sound of the bat hitting the ball occurs. The audio candidate (if any) corresponds to commentary rather than the bat crack itself within the provided timeframe.,"The visual evidence does not show the full swing or immediate follow-through required for confirmation. Additionally, the audio appears to be commentary ('line drive to right center') rather than the bat-ball contact sound.",b3f0374919fc9976a1aeb03602e164db309c8bcdbb73b3424c2fcc4172b3f4db,90a46e10bdc6794922c4baabdaa3b10e9a331e3fb4a57cf08632e180d54a83f5,,,applied
1,204,Codex_Workstation,F_0287,dataset/fly_ball/Codex_Workstation/F_0287,contact_timestamp_wrong,unchanged_unresolved,no,contact_gate_reject,0.100,0.200,,,1.975,1.975,0.000,3.086,3.086,recut_complete,2.660,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,True,False,0.0,qwen3.5-omni-flash-2026-03-15,The clip shows a wide shot of the baseball field with runners on base and an outfielder running; no batter is visible in the frame during this segment.,A male announcer says 'Going to the air to left center field pretty...',No visual contact between bat and ball is visible in the clip; the excerpt focuses on the ball's flight and the fielders' reaction rather than the swing itself.,5a4d7075726444e3b36a6fa18486fdf5fc9652877d40a3ce7e6e982d834f5b6b,3f24809a384495861b207af18a162e9a2765f44652b44b06e43a78ed0c8c6cba,,,applied
1,205,Codex_Workstation,F_0288,dataset/fly_ball/Codex_Workstation/F_0288,clip_too_short,recut_and_retime,yes,,1.970,2.070,1.945,2.045,1.995,2.000,0.005,7.006,14.000,recut_complete,0.140,0.175,14.175,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.7 seconds into the clip, the batter in the white uniform swings and makes contact with the incoming pitch. The bat connects with the ball, and the batter begins his follow-through motion.","A sharp, distinct crack of a baseball bat hitting a ball is audible at the moment of contact.",,0fe98ae3a377f83e6334a73f152e804db3741474ede4c50d5155c91699bf327e,51153c28f252678fa7bab96e88ec290b229cd4980c6af986980e38907466eaec,0fe98ae3a377f83e6334a73f152e804db3741474ede4c50d5155c91699bf327e,51153c28f252678fa7bab96e88ec290b229cd4980c6af986980e38907466eaec,applied
1,206,Codex_Workstation,F_0289,dataset/fly_ball/Codex_Workstation/F_0289,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.430,1.530,,,1.465,1.470,0.005,7.014,7.014,recut_complete,0.000,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-plus,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows the pitcher releasing the ball and the batter swinging at a pitch that is still in flight or just arriving at the plate. The clip ends before any contact can be visually confirmed.,The audio contains commentary ('Everyone's going to see those numbers') rather than a bat-ball crack sound.,"No visual contact between bat and ball is visible in the excerpt, and the audible content is commentary, not a bat-ball impact sound.",6609cedb043d17971b78ed87b0cd87adba24f15d9f89db9f59e032c76e10c948,f93c105286156cb399f222cece8db59cd07a12678c0ee532ff460469333c2f29,,,applied
1,207,Codex_Workstation,F_0290,dataset/fly_ball/Codex_Workstation/F_0290,clip_too_short,recut_and_retime,yes,,1.670,1.770,1.665,1.765,1.715,1.720,0.005,7.014,13.735,recut_complete,0.000,0.000,13.735,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At approximately 0.6-0.8 seconds into the clip, the batter in the right-handed box swings the bat and makes clear contact with the incoming pitch. The ball is seen deflecting off the bat towards the field immediately after impact.","A sharp, distinct 'crack' sound characteristic of a baseball bat hitting a baseball occurs at approximately 0.7 seconds, perfectly synchronized with the visual contact.",,cbc0fb0d9402c9a76cdbc1884e1ad80b5e0e15a7f6cdd7f8c441eb73344e9ce2,b927ed1449a7aa767aa6dded9edae5e1475483bb1f827d4d16b248b15f2ea58b,cbc0fb0d9402c9a76cdbc1884e1ad80b5e0e15a7f6cdd7f8c441eb73344e9ce2,b927ed1449a7aa767aa6dded9edae5e1475483bb1f827d4d16b248b15f2ea58b,applied
1,208,Codex_Workstation,F_0291,dataset/fly_ball/Codex_Workstation/F_0291,clip_too_short,unchanged_unresolved,no,contact_gate_reject,1.970,2.070,,,1.995,2.000,0.005,5.598,5.598,recut_complete,1.100,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows a pitcher throwing a pitch and a batter swinging at the ball. The video cuts off immediately after the swing begins; there is no visual evidence of the bat making contact with the ball within this excerpt.,The audio contains only the announcer saying 'Next pitch from Disclafani' and does not contain a bat-ball crack sound.,"No visible bat-ball contact occurred in the clip, and the audio candidate is commentary, not a bat crack.",9235bea935ebca5356c6db38d223462eb2d4a5c1cab309abba78b62a69387437,97a2889cd89415e794ac79c1a0a78b5b1d45e8d76c9bf4cd6b733e649cfa2047,,,applied
1,209,Codex_Workstation,F_0292,dataset/fly_ball/Codex_Workstation/F_0292,clip_too_short,recut_and_retime,yes,,1.970,2.070,1.955,2.055,2.005,2.000,0.005,7.007,14.000,recut_complete,3.600,3.615,17.615,fly,fly,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_pass,confirm,True,True,True,False,0.95,qwen3.5-omni-flash-2026-03-15,"At 0.7 seconds into the clip, the batter (wearing a grey uniform with number 2) is seen making contact with the ball as it arrives at the plate. The bat connects with the ball, and the batter begins his follow-through motion immediately after impact.","A sharp, distinct crack of a baseball bat hitting a ball is audible at approximately 0.7 seconds, consistent with live play audio.",,daa75d4abd56e95fe56fa61fdafb4d6b7d6986a2a1ec0bf9d0f77dd10091a449,f14eb8fc017bb5b89f0d8d17d2e77b791cffb66e623a1ec6443cc29958218013,daa75d4abd56e95fe56fa61fdafb4d6b7d6986a2a1ec0bf9d0f77dd10091a449,f14eb8fc017bb5b89f0d8d17d2e77b791cffb66e623a1ec6443cc29958218013,applied
1,210,Codex_Workstation,F_0293,dataset/fly_ball/Codex_Workstation/F_0293,clip_too_short,unchanged_unresolved,no,contact_gate_reject,4.350,4.450,,,1.995,2.000,0.005,7.007,7.007,recut_complete,1.400,,,fly,,no,fly,no,audio_candidate_bound,0.95,qwen3.5-omni-flash,contact_gate_reject,reject,False,True,False,False,0.95,qwen3.5-omni-flash-2026-03-15,The clip shows a wide shot of the stadium scoreboard and crowd. The batter is visible in the on-deck circle or dugout area but does not swing at a pitch within this excerpt. No contact between bat and ball is shown.,No bat-ball crack sound is present. The audio consists of ambient stadium noise and commentary.,The visual sequence does not show a batter swinging and making contact with the ball. The clip ends before any pitch is delivered to the plate or swung at.,d7bd7adec3bec8fba1c3e4307daae2617ebb68b80f5faad5df1ee9924ace4996,6960c7082bddb9b86780d3647782746dfa5e8fd07b139c6240587cbb908b3b7c,,,applied
