global_index,collector,sample_id,main_relative_path,id_digits,status,primary_error,error_types,required_actions,event_audio_assessment,current_event_start,current_event_end,suggested_contact_time,annotated_transient_time,annotated_transient_score,annotated_rms_ratio,annotated_diff_ratio,nearest_candidate_time,nearest_candidate_distance,strongest_candidate_time,strongest_candidate_score,audio_candidates_json,video_duration,duration_source,audio_duration,pre_contact_context,post_contact_context,trajectory_type,landing_zone,strength,missing_files,sample_csv_error,audio_error,video_title,video_url,source_id,source_path,source_clip_start,source_clip_end,resolved_source_path,source_available_locally,repair_batch,repair_batch_index
947,Codex_Workstation,F_1039,dataset/fly_ball/Codex_Workstation/F_1039,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong;insufficient_post_contact_context,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,likely_contact_timestamp_wrong,1.950,2.050,2.785,2.035,2.026,2.438,1.684,2.035,0.035,2.785,3.872,"[{""time"": 2.785, ""score"": 3.872, ""rms_ratio"": 1.77, ""diff_ratio"": 8.472}, {""time"": 0.725, ""score"": 2.474, ""rms_ratio"": 1.239, ""diff_ratio"": 4.938}, {""time"": 1.075, ""score"": 2.077, ""rms_ratio"": 1.131, ""diff_ratio"": 3.816}, {""time"": 2.035, ""score"": 2.026, ""rms_ratio"": 2.438, ""diff_ratio"": 1.684}, {""time"": 1.205, ""score"": 1.914, ""rms_ratio"": 1.779, ""diff_ratio"": 2.059}, {""time"": 1.635, ""score"": 1.83, ""rms_ratio"": 2.218, ""diff_ratio"": 1.511}, {""time"": 0.875, ""score"": 1.825, ""rms_ratio"": 1.878, ""diff_ratio"": 1.773}, {""time"": 1.815, ""score"": 1.816, ""rms_ratio"": 1.837, ""diff_ratio"": 1.796}, {""time"": 2.215, ""score"": 1.809, ""rms_ratio"": 2.348, ""diff_ratio"": 1.393}]",2.876,ffprobe,2.880,2.785,0.091,fly,pending,medium,,,,"Mike Yastrzemski's second homer of the game (17) Mike Yastrzemski's second homer of the game (17) Mike Yastrzemski's second homer of the game (17) Mike Yastrzemski crushes a solo home run to right-center field, his second homer of the game, increasing the Royals' lead to 9-0 in the 8th",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/28/cd7bcb5d-4ae6aede-a3554c30-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776138_osvaldo-bido-in-play-run-s-to-mike-yastrzemski,raw_sources\MLB_776138_osvaldo-bido-in-play-run-s-to-mike-yastrzemski_Mike_Yastrzemski_s_second_homer_of_the_game_17_Mike_Yastrzemski_s_second_homer_of_the_game_17_Mike_Yastrzemski_s.mp4,3.780,10.780,,no,audit_checkpoint_002,11
946,Codex_Workstation,F_1038,dataset/fly_ball/Codex_Workstation/F_1038,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.950,2.050,2.035,2.035,2.086,2.712,1.604,2.035,0.035,0.465,2.496,"[{""time"": 0.465, ""score"": 2.496, ""rms_ratio"": 1.256, ""diff_ratio"": 4.96}, {""time"": 1.015, ""score"": 2.164, ""rms_ratio"": 2.021, ""diff_ratio"": 2.318}, {""time"": 2.035, ""score"": 2.086, ""rms_ratio"": 2.712, ""diff_ratio"": 1.604}, {""time"": 0.845, ""score"": 1.953, ""rms_ratio"": 1.023, ""diff_ratio"": 3.728}, {""time"": 2.565, ""score"": 1.884, ""rms_ratio"": 2.399, ""diff_ratio"": 1.48}, {""time"": 0.625, ""score"": 1.86, ""rms_ratio"": 1.58, ""diff_ratio"": 2.191}, {""time"": 2.315, ""score"": 1.782, ""rms_ratio"": 1.89, ""diff_ratio"": 1.68}]",2.690,ffprobe,2.709,2.035,0.655,fly,pending,medium,,,,Data Viz: Carter Jensen's 482-foot home run Data Viz: Carter Jensen's 482-foot home run Data Viz: Carter Jensen's 482-foot home run Take a look at Carter Jensen's 482-foot solo home run through data visualization,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/28/2ea601bd-6c8c6fa8-dfa80819-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776138_data-viz-carter-jensen-s-482-foot-home-run,raw_sources\MLB_776138_data-viz-carter-jensen-s-482-foot-home-run_Data_Viz_Carter_Jensen_s_482-foot_home_run_Data_Viz_Carter_Jensen_s_482-foot_home_run_Data_Viz_Carter_Jensen_s_482-f.mp4,5.800,12.800,,no,audit_checkpoint_002,12
945,Codex_Workstation,F_1037,dataset/fly_ball/Codex_Workstation/F_1037,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong;insufficient_post_contact_context,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,likely_contact_timestamp_wrong,1.950,2.050,1.465,2.025,2.140,2.967,1.544,2.025,0.025,2.835,3.250,"[{""time"": 2.835, ""score"": 3.25, ""rms_ratio"": 1.83, ""diff_ratio"": 5.771}, {""time"": 2.615, ""score"": 3.067, ""rms_ratio"": 2.592, ""diff_ratio"": 3.629}, {""time"": 3.485, ""score"": 2.954, ""rms_ratio"": 1.609, ""diff_ratio"": 5.422}, {""time"": 1.465, ""score"": 2.321, ""rms_ratio"": 1.298, ""diff_ratio"": 4.152}, {""time"": 1.345, ""score"": 2.296, ""rms_ratio"": 2.646, ""diff_ratio"": 1.993}, {""time"": 2.025, ""score"": 2.14, ""rms_ratio"": 2.967, ""diff_ratio"": 1.544}, {""time"": 1.075, ""score"": 1.999, ""rms_ratio"": 2.553, ""diff_ratio"": 1.566}, {""time"": 0.615, ""score"": 1.936, ""rms_ratio"": 1.223, ""diff_ratio"": 3.064}, {""time"": 0.925, ""score"": 1.871, ""rms_ratio"": 2.054, ""diff_ratio"": 1.705}, {""time"": 2.255, ""score"": 1.805, ""rms_ratio"": 2.329, ""diff_ratio"": 1.399}, {""time"": 3.265, ""score"": 1.693, ""rms_ratio"": 2.08, ""diff_ratio"": 1.377}]",3.606,ffprobe,3.627,1.465,2.141,fly,pending,medium,,,,Carter Jenson crushes a 482-foot home run Carter Jenson crushes a 482-foot home run Carter Jenson crushes a 482-foot home run Statcast measures the projected distance and exit velocity of Carter Jenson's 482 -foot homer at an exit velocity of 112.7 mph,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/28/8c0e9b5b-44538aef-07ed7354-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776138_carter-jenson-crushes-a-482-foot-home-run,raw_sources\MLB_776138_carter-jenson-crushes-a-482-foot-home-run_Carter_Jenson_crushes_a_482-foot_home_run_Carter_Jenson_crushes_a_482-foot_home_run_Carter_Jenson_crushes_a_482-foot_.mp4,2.900,9.900,,no,audit_checkpoint_002,13
944,Codex_Workstation,F_1036,dataset/fly_ball/Codex_Workstation/F_1036,4,needs_edit,clip_too_short,insufficient_pre_contact_context;insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,0.630,0.730,0.665,0.665,5.779,5.781,5.776,0.665,0.015,0.665,5.779,"[{""time"": 0.665, ""score"": 5.779, ""rms_ratio"": 5.781, ""diff_ratio"": 5.776}, {""time"": 1.595, ""score"": 5.075, ""rms_ratio"": 5.045, ""diff_ratio"": 5.104}, {""time"": 0.355, ""score"": 4.502, ""rms_ratio"": 4.527, ""diff_ratio"": 4.478}, {""time"": 0.215, ""score"": 4.443, ""rms_ratio"": 4.836, ""diff_ratio"": 4.082}, {""time"": 2.605, ""score"": 4.17, ""rms_ratio"": 5.655, ""diff_ratio"": 3.074}, {""time"": 2.275, ""score"": 3.692, ""rms_ratio"": 3.535, ""diff_ratio"": 3.855}, {""time"": 0.935, ""score"": 3.651, ""rms_ratio"": 3.875, ""diff_ratio"": 3.44}, {""time"": 5.555, ""score"": 3.635, ""rms_ratio"": 3.408, ""diff_ratio"": 3.878}, {""time"": 1.265, ""score"": 3.612, ""rms_ratio"": 4.019, ""diff_ratio"": 3.246}, {""time"": 5.725, ""score"": 3.603, ""rms_ratio"": 3.582, ""diff_ratio"": 3.624}, {""time"": 2.915, ""score"": 3.445, ""rms_ratio"": 4.695, ""diff_ratio"": 2.528}, {""time"": 5.865, ""score"": 3.427, ""rms_ratio"": 2.267, ""diff_ratio"": 5.181}, {""time"": 1.455, ""score"": 3.351, ""rms_ratio"": 3.632, ""diff_ratio"": 3.092}, {""time"": 6.945, ""score"": 3.347, ""rms_ratio"": 3.91, ""diff_ratio"": 2.865}, {""time"": 1.155, ""score"": 3.295, ""rms_ratio"": 3.427, ""diff_ratio"": 3.168}, {""time"": 6.455, ""score"": 3.067, ""rms_ratio"": 3.576, ""diff_ratio"": 2.631}]",6.955,ffprobe,6.971,0.665,6.290,fly,pending,medium,,,,Willy Adames' historic 30th home run Willy Adames' historic 30th home run Willy Adames' historic 30th home run Willy Adames hits his 30th homer of the season and becomes first Giant to reach 30 home runs since Barry Bonds in 2004,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/28/bbad5c07-57a1f50e-cc0dacce-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_776137_willy-adames-homers-30-on-a-fly-ball-to-center-field,raw_sources\MLB_776137_willy-adames-homers-30-on-a-fly-ball-to-center-field_Willy_Adames_historic_30th_home_run_Willy_Adames_historic_30th_home_run_Willy_Adames_historic_30th_home_ru.mp4,0.000,7.000,,no,audit_checkpoint_002,14
943,Codex_Workstation,F_1035,dataset/fly_ball/Codex_Workstation/F_1035,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.035,2.035,2.124,2.239,2.014,2.035,0.015,2.035,2.124,"[{""time"": 2.035, ""score"": 2.124, ""rms_ratio"": 2.239, ""diff_ratio"": 2.014}, {""time"": 1.825, ""score"": 1.8, ""rms_ratio"": 1.97, ""diff_ratio"": 1.645}, {""time"": 1.695, ""score"": 1.76, ""rms_ratio"": 1.77, ""diff_ratio"": 1.75}, {""time"": 1.935, ""score"": 1.683, ""rms_ratio"": 1.742, ""diff_ratio"": 1.627}]",2.135,ffprobe,2.133,2.035,0.100,line_drive,pending,medium,,,,Field View: Anthony Volpe's solo home run Field View: Anthony Volpe's solo home run Field View: Anthony Volpe's solo home run Check out this unique angle of Anthony Volpe's solo home run in the bottom of the 2nd inning against the Red Sox,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/1cb57f0a-75212d7a-45916651-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813074_field-view-anthony-volpe-s-solo-home-run,raw_sources\MLB_813074_field-view-anthony-volpe-s-solo-home-run_Field_View_Anthony_Volpe_s_solo_home_run_Field_View_Anthony_Volpe_s_solo_home_run_Field_View_Anthony_Volpe_s_solo_home.mp4,4.760,11.760,,no,audit_checkpoint_002,15
942,Codex_Workstation,F_1034,dataset/fly_ball/Codex_Workstation/F_1034,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,5.640,4.249,7.485,2.025,0.005,2.025,5.640,"[{""time"": 2.025, ""score"": 5.64, ""rms_ratio"": 4.249, ""diff_ratio"": 7.485}, {""time"": 5.775, ""score"": 3.85, ""rms_ratio"": 3.367, ""diff_ratio"": 4.401}, {""time"": 4.345, ""score"": 3.454, ""rms_ratio"": 2.753, ""diff_ratio"": 4.334}, {""time"": 3.435, ""score"": 3.378, ""rms_ratio"": 2.924, ""diff_ratio"": 3.903}, {""time"": 4.715, ""score"": 3.066, ""rms_ratio"": 2.604, ""diff_ratio"": 3.609}, {""time"": 4.905, ""score"": 3.001, ""rms_ratio"": 2.414, ""diff_ratio"": 3.729}, {""time"": 5.225, ""score"": 2.928, ""rms_ratio"": 2.648, ""diff_ratio"": 3.239}, {""time"": 5.495, ""score"": 2.906, ""rms_ratio"": 2.299, ""diff_ratio"": 3.672}, {""time"": 5.355, ""score"": 2.806, ""rms_ratio"": 2.752, ""diff_ratio"": 2.861}, {""time"": 4.075, ""score"": 2.604, ""rms_ratio"": 2.606, ""diff_ratio"": 2.602}, {""time"": 3.245, ""score"": 2.544, ""rms_ratio"": 2.116, ""diff_ratio"": 3.06}, {""time"": 4.495, ""score"": 2.381, ""rms_ratio"": 2.259, ""diff_ratio"": 2.509}, {""time"": 3.575, ""score"": 2.147, ""rms_ratio"": 1.81, ""diff_ratio"": 2.546}, {""time"": 3.125, ""score"": 1.984, ""rms_ratio"": 2.293, ""diff_ratio"": 1.717}, {""time"": 3.765, ""score"": 1.878, ""rms_ratio"": 2.279, ""diff_ratio"": 1.547}, {""time"": 5.645, ""score"": 1.837, ""rms_ratio"": 1.281, ""diff_ratio"": 2.636}]",6.144,ffprobe,6.144,2.025,4.119,fly,pending,high,,,,"Teoscar Hernández's second home run Teoscar Hernández's second home run Teoscar Hernández's second home run Teoscar Hernández hits a solo homer to right-center, his second home run of the game, while extending the Dodgers' lead to 6-0 in the bottom of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/bbc55740-dacb066d-dcec4d62-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_teoscar-hernandez-s-second-home-run-2352,raw_sources\MLB_813069_teoscar-hernandez-s-second-home-run-2352_Teoscar_Hern_ndez_s_second_home_run_Teoscar_Hern_ndez_s_second_home_run_Teoscar_Hern_ndez_s_second_home_run_Teoscar_He.mp4,2.560,9.560,,no,audit_checkpoint_002,16
941,Codex_Workstation,F_1033,dataset/fly_ball/Codex_Workstation/F_1033,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong;insufficient_post_contact_context,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,likely_contact_timestamp_wrong,1.950,2.050,1.505,2.015,2.043,2.510,1.662,2.015,0.015,1.505,2.346,"[{""time"": 1.505, ""score"": 2.346, ""rms_ratio"": 1.931, ""diff_ratio"": 2.85}, {""time"": 1.155, ""score"": 2.097, ""rms_ratio"": 2.049, ""diff_ratio"": 2.146}, {""time"": 2.015, ""score"": 2.043, ""rms_ratio"": 2.51, ""diff_ratio"": 1.662}, {""time"": 1.715, ""score"": 2.034, ""rms_ratio"": 1.772, ""diff_ratio"": 2.335}, {""time"": 2.495, ""score"": 2.026, ""rms_ratio"": 1.977, ""diff_ratio"": 2.076}, {""time"": 0.005, ""score"": 1.836, ""rms_ratio"": 1.657, ""diff_ratio"": 2.033}, {""time"": 2.855, ""score"": 1.775, ""rms_ratio"": 1.659, ""diff_ratio"": 1.9}, {""time"": 0.785, ""score"": 1.749, ""rms_ratio"": 1.605, ""diff_ratio"": 1.907}, {""time"": 0.385, ""score"": 1.73, ""rms_ratio"": 1.532, ""diff_ratio"": 1.952}, {""time"": 2.245, ""score"": 1.728, ""rms_ratio"": 1.907, ""diff_ratio"": 1.566}]",4.904,ffprobe,4.907,1.505,3.399,fly,pending,high,,,,"Teoscar Hernández's three-run home run Teoscar Hernández's three-run home run Teoscar Hernández's three-run home run Teoscar Hernández drills a three-run homer to left field, scoring Freddie Freeman and Max Muncy and extending the Dodgers' lead to 4-0 in the bottom of the 3rd",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/100a48ac-bf1d60c6-663d992f-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_teoscar-hernandez-homers-1-on-a-line-drive-to-left-field-freddie-free,raw_sources\MLB_813069_teoscar-hernandez-homers-1-on-a-line-drive-to-left-field-freddie-free_Teoscar_Hern_ndez_s_three-run_home_run_Teoscar_Hern_ndez_s_three-run_home_run_Teoscar_Her.mp4,4.120,11.120,,no,audit_checkpoint_002,17
940,Codex_Workstation,F_1032,dataset/fly_ball/Codex_Workstation/F_1032,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.025,2.025,2.123,2.508,1.797,2.025,0.005,0.845,2.224,"[{""time"": 0.845, ""score"": 2.224, ""rms_ratio"": 2.047, ""diff_ratio"": 2.416}, {""time"": 2.025, ""score"": 2.123, ""rms_ratio"": 2.508, ""diff_ratio"": 1.797}, {""time"": 2.495, ""score"": 1.948, ""rms_ratio"": 1.933, ""diff_ratio"": 1.964}, {""time"": 1.725, ""score"": 1.833, ""rms_ratio"": 1.782, ""diff_ratio"": 1.886}, {""time"": 1.235, ""score"": 1.774, ""rms_ratio"": 1.957, ""diff_ratio"": 1.608}, {""time"": 2.385, ""score"": 1.717, ""rms_ratio"": 1.733, ""diff_ratio"": 1.702}, {""time"": 2.225, ""score"": 1.695, ""rms_ratio"": 1.591, ""diff_ratio"": 1.806}, {""time"": 0.365, ""score"": 1.664, ""rms_ratio"": 1.845, ""diff_ratio"": 1.5}]",2.603,ffprobe,2.581,2.025,0.578,fly,pending,high,,,,"Shohei Ohtani's leadoff home run Shohei Ohtani's leadoff home run Shohei Ohtani's leadoff home run Shohei Ohtani crushes a 117.7 mph solo home run to right field, putting the Dodgers on the board with a 1-0 lead in the bottom of the 1st",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/0084c032-31e8d9d4-1eee80f9-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_shohei-ohtani-s-leadoff-home-run,raw_sources\MLB_813069_shohei-ohtani-s-leadoff-home-run_Shohei_Ohtani_s_leadoff_home_run_Shohei_Ohtani_s_leadoff_home_run_Shohei_Ohtani_s_leadoff_home_run_Shohei_Ohtani_crushes_a_117.mp4,3.080,10.080,,no,audit_checkpoint_002,18
939,Codex_Workstation,F_1031,dataset/fly_ball/Codex_Workstation/F_1031,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.035,2.035,2.602,3.236,2.092,2.035,0.015,4.905,3.466,"[{""time"": 4.905, ""score"": 3.466, ""rms_ratio"": 2.966, ""diff_ratio"": 4.05}, {""time"": 0.675, ""score"": 3.318, ""rms_ratio"": 2.698, ""diff_ratio"": 4.08}, {""time"": 1.355, ""score"": 3.139, ""rms_ratio"": 3.114, ""diff_ratio"": 3.165}, {""time"": 1.115, ""score"": 2.784, ""rms_ratio"": 2.805, ""diff_ratio"": 2.763}, {""time"": 1.615, ""score"": 2.747, ""rms_ratio"": 2.254, ""diff_ratio"": 3.348}, {""time"": 0.445, ""score"": 2.665, ""rms_ratio"": 3.048, ""diff_ratio"": 2.33}, {""time"": 2.035, ""score"": 2.602, ""rms_ratio"": 3.236, ""diff_ratio"": 2.092}, {""time"": 3.005, ""score"": 2.494, ""rms_ratio"": 2.887, ""diff_ratio"": 2.154}, {""time"": 1.225, ""score"": 2.488, ""rms_ratio"": 1.295, ""diff_ratio"": 4.781}, {""time"": 1.785, ""score"": 2.431, ""rms_ratio"": 2.858, ""diff_ratio"": 2.068}, {""time"": 0.055, ""score"": 2.398, ""rms_ratio"": 2.478, ""diff_ratio"": 2.321}, {""time"": 4.655, ""score"": 2.333, ""rms_ratio"": 2.873, ""diff_ratio"": 1.894}, {""time"": 0.175, ""score"": 2.232, ""rms_ratio"": 2.469, ""diff_ratio"": 2.018}, {""time"": 2.145, ""score"": 2.169, ""rms_ratio"": 2.474, ""diff_ratio"": 1.901}, {""time"": 0.805, ""score"": 2.086, ""rms_ratio"": 2.132, ""diff_ratio"": 2.041}, {""time"": 3.135, ""score"": 1.744, ""rms_ratio"": 1.727, ""diff_ratio"": 1.762}]",4.954,ffprobe,4.971,2.035,2.919,fly,pending,high,,,,"Shohei Ohtani's second homer of the game Shohei Ohtani's second homer of the game Shohei Ohtani's second homer of the game Shohei Ohtani drills a two-run home run 454 feet to right for his second of the game, while driving in Enrique Hernández and giving the Dodgers an 8-0 lead in the 6th",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/815cdb41-fef4dcbd-d08eb7db-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_shohei-ohtani-homers-2-on-a-fly-ball-to-right-center-field-enrique-he,raw_sources\MLB_813069_shohei-ohtani-homers-2-on-a-fly-ball-to-right-center-field-enrique-he_Shohei_Ohtani_s_second_homer_of_the_game_Shohei_Ohtani_s_second_homer_of_the_game_Shohei_.mp4,5.460,12.460,,no,audit_checkpoint_002,19
938,Codex_Workstation,F_1030,dataset/fly_ball/Codex_Workstation/F_1030,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,2.050,2.150,2.015,2.015,2.535,2.247,2.860,2.015,0.085,2.015,2.535,"[{""time"": 2.015, ""score"": 2.535, ""rms_ratio"": 2.247, ""diff_ratio"": 2.86}, {""time"": 2.215, ""score"": 2.035, ""rms_ratio"": 1.982, ""diff_ratio"": 2.09}, {""time"": 0.165, ""score"": 2.006, ""rms_ratio"": 1.712, ""diff_ratio"": 2.352}, {""time"": 1.345, ""score"": 1.91, ""rms_ratio"": 2.086, ""diff_ratio"": 1.749}, {""time"": 1.815, ""score"": 1.778, ""rms_ratio"": 1.642, ""diff_ratio"": 1.926}, {""time"": 1.045, ""score"": 1.662, ""rms_ratio"": 1.499, ""diff_ratio"": 1.842}]",2.635,ffprobe,2.624,2.015,0.620,fly,pending,high,,,,Shohei Ohtani hits two homers in NL Wild Card Game 1 Shohei Ohtani hits two homers in NL Wild Card Game 1 Shohei Ohtani hits two homers in NL Wild Card Game 1 Shohei Ohtani launches two homers against the Reds in Game 1 of the NL Wild Card,https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/9d4a5784-d91bfe4c-c032e6cb-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_shohei-ohtani-hits-two-homers-in-nl-wild-card-game-1,raw_sources\MLB_813069_shohei-ohtani-hits-two-homers-in-nl-wild-card-game-1_Shohei_Ohtani_hits_two_homers_in_NL_Wild_Card_Game_1_Shohei_Ohtani_hits_two_homers_in_NL_Wild_Card_Game_1_.mp4,3.760,10.760,,no,audit_checkpoint_002,20
937,Codex_Workstation,F_1029,dataset/fly_ball/Codex_Workstation/F_1029,4,needs_edit,contact_timestamp_wrong,contact_timestamp_wrong;insufficient_post_contact_context,retime_from_local_audio_candidate;qwen_confirm_visual_contact_near_candidate;recover_source_and_recut_longer,likely_contact_timestamp_wrong,1.950,2.050,1.505,2.015,1.853,2.333,1.471,2.015,0.015,1.505,2.128,"[{""time"": 1.505, ""score"": 2.128, ""rms_ratio"": 1.795, ""diff_ratio"": 2.523}, {""time"": 1.155, ""score"": 1.902, ""rms_ratio"": 1.904, ""diff_ratio"": 1.899}, {""time"": 2.015, ""score"": 1.853, ""rms_ratio"": 2.333, ""diff_ratio"": 1.471}, {""time"": 1.715, ""score"": 1.845, ""rms_ratio"": 1.648, ""diff_ratio"": 2.067}, {""time"": 2.495, ""score"": 1.838, ""rms_ratio"": 1.838, ""diff_ratio"": 1.838}, {""time"": 0.005, ""score"": 1.665, ""rms_ratio"": 1.541, ""diff_ratio"": 1.8}]",4.306,ffprobe,4.309,1.505,2.801,fly,pending,high,,,,"Hernández, Edman launch back-to-back homers Hernández, Edman launch back-to-back homers Hernández, Edman launch back-to-back homers Teoscar Hernández and Tommy Edman slug consecutive homers to go back-to-back and put the Dodgers ahead by five in the bottom of the 3rd",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/b4d20bfb-87119c49-47f07428-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813069_hernandez-edman-launch-back-to-back-homers,raw_sources\MLB_813069_hernandez-edman-launch-back-to-back-homers_Hern_ndez_Edman_launch_back-to-back_homers_Hern_ndez_Edman_launch_back-to-back_homers_Hern_ndez_Edman_launch_back-to.mp4,4.120,11.120,,no,audit_checkpoint_002,21
936,Codex_Workstation,F_1028,dataset/fly_ball/Codex_Workstation/F_1028,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.035,2.035,9.858,7.829,12.412,2.035,0.015,2.035,9.858,"[{""time"": 2.035, ""score"": 9.858, ""rms_ratio"": 7.829, ""diff_ratio"": 12.412}, {""time"": 0.935, ""score"": 2.447, ""rms_ratio"": 2.408, ""diff_ratio"": 2.488}, {""time"": 0.105, ""score"": 2.363, ""rms_ratio"": 2.524, ""diff_ratio"": 2.212}, {""time"": 1.725, ""score"": 2.318, ""rms_ratio"": 2.33, ""diff_ratio"": 2.306}, {""time"": 0.465, ""score"": 1.834, ""rms_ratio"": 1.492, ""diff_ratio"": 2.254}, {""time"": 2.175, ""score"": 1.77, ""rms_ratio"": 1.965, ""diff_ratio"": 1.593}, {""time"": 1.055, ""score"": 1.657, ""rms_ratio"": 0.999, ""diff_ratio"": 2.746}]",2.988,ffprobe,3.008,2.035,0.953,line_drive,pending,medium,,,,"Seiya Suzuki's solo home run Seiya Suzuki's solo home run Seiya Suzuki's solo home run Seiya Suzuki belts a home run in his fifth straight game, a solo smash to tie the game at 1 in the bottom of the 5th inning",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/12c2953c-60dc107d-49d4c05a-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813066_seiya-suzuki-homers-1-on-a-line-drive-to-center-field-egtigt,raw_sources\MLB_813066_seiya-suzuki-homers-1-on-a-line-drive-to-center-field-egtigt_Seiya_Suzuki_s_solo_home_run_Seiya_Suzuki_s_solo_home_run_Seiya_Suzuki_s_solo_home_run_Seiya_Suzuk.mp4,2.260,9.260,,no,audit_checkpoint_002,22
935,Codex_Workstation,F_1027,dataset/fly_ball/Codex_Workstation/F_1027,4,needs_edit,clip_too_short,insufficient_post_contact_context,recover_source_and_recut_longer,annotated_contact_audio_confirmed,1.970,2.070,2.035,2.035,7.512,5.804,9.724,2.035,0.015,2.035,7.512,"[{""time"": 2.035, ""score"": 7.512, ""rms_ratio"": 5.804, ""diff_ratio"": 9.724}, {""time"": 0.935, ""score"": 1.865, ""rms_ratio"": 1.785, ""diff_ratio"": 1.949}, {""time"": 0.105, ""score"": 1.801, ""rms_ratio"": 1.871, ""diff_ratio"": 1.733}, {""time"": 1.725, ""score"": 1.767, ""rms_ratio"": 1.727, ""diff_ratio"": 1.807}, {""time"": 5.145, ""score"": 1.72, ""rms_ratio"": 1.444, ""diff_ratio"": 2.048}, {""time"": 6.185, ""score"": 1.706, ""rms_ratio"": 1.702, ""diff_ratio"": 1.71}, {""time"": 5.715, ""score"": 1.668, ""rms_ratio"": 1.562, ""diff_ratio"": 1.782}]",6.389,ffprobe,6.400,2.035,4.354,fly,pending,medium,,,,"Seiya Suzuki, Carson Kelly go back to back Seiya Suzuki, Carson Kelly go back to back Seiya Suzuki, Carson Kelly go back to back Seiya Suzuki and Carson Kelly crush back-to-back home runs to left-center field in the 5th inning, putting the Cubs ahead, 2-1",https://mlb-cuts-diamond.mlb.com/FORGE/2025/2025-09/30/9dd8cea8-ac839d2a-ad73cd06-csvm-diamondgcp-asset_1280x720_59_4000K.mp4,MLB_813066_seiya-suzuki-carson-kelly-go-back-to-back,raw_sources\MLB_813066_seiya-suzuki-carson-kelly-go-back-to-back_Seiya_Suzuki_Carson_Kelly_go_back_to_back_Seiya_Suzuki_Carson_Kelly_go_back_to_back_Seiya_Suzuki_Carson_Kelly_go_back.mp4,2.260,9.260,,no,audit_checkpoint_002,23
