global_index,repair_batch,repair_batch_index,collector,sample_id,main_relative_path,before_event_start,before_event_end,old_prefilter_status,old_primary_error,qwen_model,qwen_decision,qwen_visual_time,qwen_window_start,qwen_window_end,qwen_contact_sound_audible,qwen_contact_sound_normal_speed,selected_candidate_index,selected_candidate_time,selected_candidate_probability,selected_candidate_score,proposed_event_start,proposed_event_end,disposition,visual_evidence,failure_reason
1019,audit_checkpoint_001,189,Codex_Workstation,F_1125,dataset/fly_ball/Codex_Workstation/F_1125,1.970,2.070,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,2.3,1.8,2.8,True,True,1,2.027,0.95810665,9.883,1.977,2.077,candidate_bound_pending_second_review,"Pitcher releases ball at 0:01; batter swings and makes contact with the baseball around 0:02.3, immediately followed by a normal-speed bat-ball impact sound.",
1018,audit_checkpoint_001,190,Codex_Workstation,F_1124,dataset/fly_ball/Codex_Workstation/F_1124,1.970,2.070,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.1,0.0,0.8,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00.0-00:00.5, the batter is visible in the box as the pitch arrives. At approximately 00:00.1, the bat makes contact with the ball and the batter begins a follow-through motion.",
1017,audit_checkpoint_001,191,Codex_Workstation,F_1123,dataset/fly_ball/Codex_Workstation/F_1123,1.970,2.070,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with the ball already in flight and an outfielder running to catch it. The batter is not visible, nor is the pitch or swing action.",No live batting action is visible; the clip starts after the ball has been hit.
1016,audit_checkpoint_001,192,Codex_Workstation,F_1122,dataset/fly_ball/Codex_Workstation/F_1122,1.970,2.070,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_needs_recut,0.0,0.0,1.0,True,True,,,,,,,needs_source_recut,The clip begins with the ball already in flight and a crowd reaction; no batter or swing is visible.,"No visual evidence of a live batting action (pitch arrival, swing, contact) is present at the start of the clip."
1015,audit_checkpoint_001,193,Codex_Workstation,F_1121,dataset/fly_ball/Codex_Workstation/F_1121,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a post-game interview with Anthony Volpe in front of a Yankees backdrop. No live baseball play, batter, or pitch is visible.",The clip contains only an interview segment and does not show any live batting action or ball contact.
1014,audit_checkpoint_001,194,Codex_Workstation,F_1119,dataset/fly_ball/Codex_Workstation/F_1119,1.710,1.810,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,5.9,False,False,,,,,,,needs_source_recut_no_visual_contact,"The batter (Shohei Ohtani) is shown in the first half of the clip (00:00-00:03), but he only adjusts his stance and grips the bat; no pitch arrives or swing occurs. The second half of the clip (00:04-00:06) shows a pitcher on the mound.",No live pitching sequence with contact is present; the batter does not swing.
1013,audit_checkpoint_001,195,Codex_Workstation,F_1118,dataset/fly_ball/Codex_Workstation/F_1118,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video contains an animated graphic followed by a press conference with Shohei Ohtani speaking. No live baseball play, batter, or bat-ball contact is shown.",No live batting action present in the clip.
1012,audit_checkpoint_001,196,Codex_Workstation,F_1116,dataset/fly_ball/Codex_Workstation/F_1116,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,6.371,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip contains an animated logo followed by a press conference scene with two adults and a child. No live baseball play, batter, or bat-ball contact is visible.",No live batting action present.
1011,audit_checkpoint_001,197,Codex_Workstation,F_1115,dataset/fly_ball/Codex_Workstation/F_1115,0.690,0.790,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,The video shows a crowd shot and then a post-game interview with a player. No live batting action is visible.,No live contact sequence was detected in the clip.
1010,audit_checkpoint_001,198,Codex_Workstation,F_1114,dataset/fly_ball/Codex_Workstation/F_1114,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.9,0.6,1.5,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00.8-00:00.9, the batter swings at a live pitch and makes contact with the ball, which immediately departs from the bat.",
1009,audit_checkpoint_001,199,Codex_Workstation,F_1113,dataset/fly_ball/Codex_Workstation/F_1113,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip shows a runner already in motion rounding the bases. No batter, pitch, or bat-ball contact is visible.",The video begins with the result of the play (runner running) rather than the live action of the batter making contact.
1008,audit_checkpoint_001,200,Codex_Workstation,F_1112,dataset/fly_ball/Codex_Workstation/F_1112,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a press conference setting with Craig Counsell speaking at a podium. No live baseball gameplay, batting action, or ball contact is visible.",No live batting action present in the clip.
1007,audit_checkpoint_001,201,Codex_Workstation,F_1110,dataset/fly_ball/Codex_Workstation/F_1110,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_context_ok,0.7,0.0,1.5,True,True,13,1.222,1.0,7.848,1.172,1.272,candidate_bound_pending_second_review,At 0.0s the pitcher releases; at 0.7s the batter swings and makes contact with a sharp bat crack audible immediately after; ball departs toward outfield by 1.2s.,
1006,audit_checkpoint_001,202,Codex_Workstation,F_1109,dataset/fly_ball/Codex_Workstation/F_1109,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_context_ok,0.0,0.0,1.3,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00.0, the batter (Naylor) is in his stance as the pitch arrives. Between 00:00.0 and 00:00.4, he swings and makes contact with the ball, which immediately departs towards center field.",
1005,audit_checkpoint_001,203,Codex_Workstation,F_1108,dataset/fly_ball/Codex_Workstation/F_1108,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_context_ok,0.7,0.0,1.5,True,True,13,1.222,1.0,7.967,1.172,1.272,candidate_bound_pending_second_review,"At 00:00.0, the pitcher is in his delivery motion. At 00:00.7, the batter (Bo Naylor) swings and makes contact with the ball, which immediately departs towards right field. The swing continues through follow-through until approximately 00:01.2.",
1004,audit_checkpoint_001,204,Codex_Workstation,F_1107,dataset/fly_ball/Codex_Workstation/F_1107,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,4.5,True,True,,,,,,,needs_source_recut_no_visual_contact,The video starts with the ball already in flight over the outfield seats; no batter is visible at any point.,No live bat-ball contact is shown; the clip begins after the ball has left the bat.
1003,audit_checkpoint_001,205,Codex_Workstation,F_1106,dataset/fly_ball/Codex_Workstation/F_1106,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,0.0,2.6,False,True,,,,,,,needs_source_recut_no_visual_contact,"The video shows a wide shot of the stadium crowd and scoreboard graphics. No batter is visible at home plate, and no pitch or swing action occurs.",No live batting action is present in the clip.
1002,audit_checkpoint_001,206,Codex_Workstation,F_1105,dataset/fly_ball/Codex_Workstation/F_1105,1.950,2.050,needs_edit,source_recovery_required,qwen3.5-omni-flash,no_live_contact,,,,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with an outfielder already in motion near the wall; no batter or pitch arrival is visible. The scene depicts the aftermath of a play (ball in flight/caught), not live contact.","No visible batter or swing action occurs within the clip. The audio contains a bat-ball hit sound and commentary ('Carpenter has done it!'), but there is no corresponding visual evidence of the live contact event."
1001,audit_checkpoint_001,207,Codex_Workstation,F_1104,dataset/fly_ball/Codex_Workstation/F_1104,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,6.8,True,True,,,,,,,needs_source_recut_no_visual_contact,The clip begins with an outfielder making a catch at the wall (00:00-00:01). It then cuts to a runner (Schneider) running towards home plate (00:02-00:06). The actual batter and the bat-ball contact are not visible in this sequence.,Visual evidence of live bat-ball contact is missing; the clip shows the aftermath of the play (a catch and a runner advancing) rather than the pitch and swing.
1000,audit_checkpoint_001,208,Codex_Workstation,F_1103,dataset/fly_ball/Codex_Workstation/F_1103,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip shows a batter (Busch #29) celebrating in the dugout after the play. The actual live batting action, including pitch arrival and swing, is not visible within this segment.",The video begins with the aftermath of the play; the live sequence showing the batter swinging and making contact is not included in the provided clip.
999,audit_checkpoint_001,209,Codex_Workstation,F_1102,dataset/fly_ball/Codex_Workstation/F_1102,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with the ball already in flight over the outfield stands. No batter is visible, and no swing or bat-ball contact occurs within the provided timeframe.",The video starts mid-play after the ball has been hit; there is no visual evidence of a live batting action or contact sound.
998,audit_checkpoint_001,210,Codex_Workstation,F_1099,dataset/fly_ball/Codex_Workstation/F_1099,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_needs_recut,,,,True,True,,,,,,,needs_source_recut,,"The clip begins with the ball already in flight (outfield view). No live batting action, pitch arrival, or bat-ball contact is visible. The audible 'hit' sound occurs without corresponding visual evidence of a swing."
997,audit_checkpoint_001,211,Codex_Workstation,F_1098,dataset/fly_ball/Codex_Workstation/F_1098,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,The video begins with a runner already in motion (00:00-00:01). The batter is not shown swinging or making contact within the clip. The action appears to be an aftermath of a play.,No live bat-ball contact is visible; the clip starts after the swing has occurred.
996,audit_checkpoint_001,212,Codex_Workstation,F_1097,dataset/fly_ball/Codex_Workstation/F_1097,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_needs_recut,0.0,0.0,1.8,True,True,,,,,,,needs_source_recut,"The clip begins with a shot of the crowd reacting to a home run; no batter is visible, and there is no visual evidence of a pitch arrival or swing.","No live batting action is visible in the provided clip segment. The video starts after the contact has already occurred, showing only the crowd reaction and subsequent celebration."
995,audit_checkpoint_001,213,Codex_Workstation,F_1096,dataset/fly_ball/Codex_Workstation/F_1096,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The entire clip shows a post-game interview with Pete Alonso in front of a media backdrop. No live play, batter, or pitch is visible.",No live batting action present; the video consists solely of an interview segment.
994,audit_checkpoint_001,214,Codex_Workstation,F_1095,dataset/fly_ball/Codex_Workstation/F_1095,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.02,0.01,0.04,True,True,,,,,,,contact_visible_audio_unresolved,"A live pitch arrives at 0:01. The batter swings and makes contact with the ball at approximately 0:02, followed by a visible swing follow-through.",
993,audit_checkpoint_001,215,Codex_Workstation,F_1093,dataset/fly_ball/Codex_Workstation/F_1093,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.0,0.0,1.5,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00.000, a batter in a white pinstripe uniform is shown mid-swing at home plate. By 00:01.500, the swing has completed and the bat has departed the zone, indicating live contact with the ball.",
992,audit_checkpoint_001,216,Codex_Workstation,F_1092,dataset/fly_ball/Codex_Workstation/F_1092,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,6.972,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows an interview on the baseball field with three individuals (two players and one interviewer). No live batting action, pitch arrival, or bat-ball contact is visible.",The clip contains only an interview segment; there is no visual evidence of a live batting action or bat-ball contact.
991,audit_checkpoint_001,217,Codex_Workstation,F_1090,dataset/fly_ball/Codex_Workstation/F_1090,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.9,0.5,1.3,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00.9, the batter in a black jersey with a red 'C' is shown mid-swing, making visible contact with the incoming baseball. The swing continues through follow-through.",
990,audit_checkpoint_001,218,Codex_Workstation,F_1089,dataset/fly_ball/Codex_Workstation/F_1089,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.5,False,True,,,,,,,needs_source_recut_no_visual_contact,"The video shows a pitcher walking on the mound and an outfielder jogging in the background. No batter is visible at the plate, and no swing or ball contact occurs.",No live batting action is present in the clip.
989,audit_checkpoint_001,219,Codex_Workstation,F_1087,dataset/fly_ball/Codex_Workstation/F_1087,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.5,False,False,,,,,,,needs_source_recut_no_visual_contact,"Pitcher throws ball (00:00-00:01), batter swings and misses (00:01-00:02). No contact sound is audible.","The video shows a visible batting action where the batter swings and misses, but there is no corresponding bat-ball contact sound."
988,audit_checkpoint_001,220,Codex_Workstation,F_1086,dataset/fly_ball/Codex_Workstation/F_1086,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,6.9,False,False,,,,,,,needs_source_recut_no_visual_contact,The video consists of a static logo animation followed by a press conference with a baseball player speaking into a microphone; no live batting action is present.,No live batting action was found in the clip.
987,audit_checkpoint_001,221,Codex_Workstation,F_1085,dataset/fly_ball/Codex_Workstation/F_1085,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.6,True,True,,,,,,,needs_source_recut_no_visual_contact,The video shows an outfield view with players in position and a ball already in flight; no batter or swing is visible.,No live batting action is shown; the clip begins after the pitch has been hit and the ball is already airborne.
986,audit_checkpoint_001,222,Codex_Workstation,F_1084,dataset/fly_ball/Codex_Workstation/F_1084,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_needs_recut,0.0,0.0,1.0,True,True,,,,,,,needs_source_recut,"The clip begins with the ball already in flight over the outfield stands (00:00-00:04). No batter, pitch, or swing is visible at any point in the video.",No live batting action is visible; the clip starts after contact has occurred.
985,audit_checkpoint_001,223,Codex_Workstation,F_1083,dataset/fly_ball/Codex_Workstation/F_1083,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video consists of an animated logo sequence and a press conference interview with Elly De La Cruz. No live baseball gameplay, batting action, or ball contact is shown.",No live play footage present; the clip contains only graphics and an interview.
984,audit_checkpoint_001,224,Codex_Workstation,F_1082,dataset/fly_ball/Codex_Workstation/F_1082,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_needs_recut,0.5,0.0,1.2,False,False,,,,,,,needs_source_recut,"Pitcher throws at 0.0s, batter swings and makes contact around 0.5s with visible follow-through until 1.2s.",No corresponding bat-ball contact sound detected despite visual evidence of contact.
983,audit_checkpoint_001,225,Codex_Workstation,F_1080,dataset/fly_ball/Codex_Workstation/F_1080,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,0.0,True,True,,,,,,,needs_source_recut_no_visual_contact,The video starts with the ball already in flight towards the outfield. No batter or swing is visible.,"The clip begins after the bat-ball contact has already occurred. There is no visual evidence of a live pitch arrival, batter swing, or contact."
982,audit_checkpoint_001,226,Codex_Workstation,F_1079,dataset/fly_ball/Codex_Workstation/F_1079,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,0.0,2.873,False,True,,,,,,,needs_source_recut_no_visual_contact,The clip shows a wide shot of the crowd reacting with raised arms and cheers. No batter is visible in the frame.,No live batting action is present in the video.
981,audit_checkpoint_001,227,Codex_Workstation,F_1078,dataset/fly_ball/Codex_Workstation/F_1078,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a static interview with Miguel Cairo in front of a press backdrop. No live baseball play is shown; there is no batter, pitcher, or ball contact visible.",No live batting action present.
980,audit_checkpoint_001,228,Codex_Workstation,F_1077,dataset/fly_ball/Codex_Workstation/F_1077,0.290,0.390,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,6.8,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip is a split-screen interview featuring a female reporter and a male baseball player (Dylan). No live batting action, pitch arrival, or bat-ball contact occurs during the entire duration.",The video consists of an interview segment and does not contain any live play involving a batter swinging at a pitch.
979,audit_checkpoint_001,229,Codex_Workstation,F_1076,dataset/fly_ball/Codex_Workstation/F_1076,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip opens on a live ball in flight (00:00) and immediately cuts to an outfielder running to catch it (00:01). There is no visible batter, pitch, or swing in the provided footage.",The video segment does not contain the visual evidence of a live bat-ball contact. The action begins after the ball has been hit.
978,audit_checkpoint_001,230,Codex_Workstation,F_1074,dataset/fly_ball/Codex_Workstation/F_1074,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,1.3,0.5,2.0,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:01.3, the batter swings and makes contact with the pitch; a sharp bat-ball impact sound is audible at approximately 00:01.4.",
977,audit_checkpoint_001,231,Codex_Workstation,F_1073,dataset/fly_ball/Codex_Workstation/F_1073,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_needs_recut,,,,True,True,,,,,,,needs_source_recut,The clip begins with the ball already in flight towards the outfield wall. The batter is not visible in the shot; only an outfielder and the ball's trajectory are shown. There is no visual evidence of a swing or bat-ball contact.,"The video segment starts mid-flight of the batted ball. No live batting action (pitch arrival, swing, or contact) is visible within the provided timeframe."
976,audit_checkpoint_001,232,Codex_Workstation,F_1072,dataset/fly_ball/Codex_Workstation/F_1072,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with an outfielder catching a ball and then shows a runner crossing home plate. No live batting action, pitch arrival, or swing is visible in the provided segment.",No live bat-ball contact sequence is present; the video starts after the ball has been caught.
975,audit_checkpoint_001,233,Codex_Workstation,F_1071,dataset/fly_ball/Codex_Workstation/F_1071,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,contact_context_ok,0.02,0.0,0.15,True,True,,,,,,,contact_visible_audio_unresolved,"At 00:00-00:02, the batter is shown in a ready stance; at 00:02, he swings and makes contact with the pitch (visible as ball departure), followed by immediate follow-through.",
974,audit_checkpoint_001,234,Codex_Workstation,F_1070,dataset/fly_ball/Codex_Workstation/F_1070,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,0.0,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with the ball already in flight toward the outfield stands (00:00-00:02). No batter is visible, and no swing or contact event occurs within the provided footage.","The video segment starts after the bat-ball contact has already occurred; it shows only the ball's trajectory and the crowd reaction, lacking the required visual evidence of a live pitch arrival, swing, and contact."
973,audit_checkpoint_001,235,Codex_Workstation,F_1069,dataset/fly_ball/Codex_Workstation/F_1069,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,The clip begins with the ball already in flight and an outfielder tracking it. The batter is not visible at any point.,No live bat-ball contact is visible; the clip starts after the hit.
972,audit_checkpoint_001,236,Codex_Workstation,F_1068,dataset/fly_ball/Codex_Workstation/F_1068,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,4.571,False,False,,,,,,,needs_source_recut_no_visual_contact,"The batter is shown in the on-deck circle and preparing to bat (00:00-00:02), then stands at home plate in a batting stance (00:02-00:04). No pitch arrives, no swing occurs, and there is no contact.",The clip shows a batter preparing for an at-bat but does not contain any live play where a pitch is delivered and swung upon.
971,audit_checkpoint_001,237,Codex_Workstation,F_1067,dataset/fly_ball/Codex_Workstation/F_1067,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a static interview with Miguel Cairo in front of a press backdrop. No batter, pitch, or live play is visible.",The clip contains an interview segment and lacks any visual evidence of a live batting action.
970,audit_checkpoint_001,238,Codex_Workstation,F_1066,dataset/fly_ball/Codex_Workstation/F_1066,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,0.0,1.7,False,False,,,,,,,needs_source_recut_no_visual_contact,The batter is shown in a static batting stance/preparation pose from 00:00 to 00:01. There is no visible pitch arrival or swing motion.,No live bat-ball contact sequence is present; the clip shows only a static pre-swing stance before transitioning to a title graphic.
969,audit_checkpoint_001,239,Codex_Workstation,F_1065,dataset/fly_ball/Codex_Workstation/F_1065,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_context_ok,0.0,0.0,1.0,True,True,11,0.023,0.99999328,14.209,0.000,0.073,candidate_bound_pending_second_review,"At 00:00, the batter (Greene) is shown in a live at-bat sequence as the pitcher releases the ball. The batter swings and makes contact with the ball, which immediately departs the bat. A sharp bat-ball impact sound is heard simultaneously.",
968,audit_checkpoint_001,240,Codex_Workstation,F_1064,dataset/fly_ball/Codex_Workstation/F_1064,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.3,True,True,,,,,,,needs_source_recut_no_visual_contact,"The video starts with the ball already in flight towards the outfield wall. No batter is visible at any point, and no swing or bat-ball contact action occurs within the clip.","The clip begins after the ball has been hit. There is no visual evidence of a live batting action (pitch arrival, swing, or contact)."
967,audit_checkpoint_001,241,Codex_Workstation,F_1063,dataset/fly_ball/Codex_Workstation/F_1063,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.8,True,True,,,,,,,needs_source_recut_no_visual_contact,The video shows a wide shot of the outfield with an outfielder tracking a ball in flight and running towards the wall. The batter is not visible in the frame.,"No live batting action is visible in the clip. Although there is a sound of bat-ball contact, it occurs without a corresponding visual of the batter swinging or making contact, indicating the audio likely belongs to a previous play or an off-screen event."
966,audit_checkpoint_001,242,Codex_Workstation,F_1061,dataset/fly_ball/Codex_Workstation/F_1061,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,0.0,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with the ball already in flight near the outfield wall. The batter is not visible, and no swing or contact action occurs within the video.","The provided video segment starts after the bat-ball contact has occurred; there is no visual evidence of a live pitch arrival, swing, or contact."
965,audit_checkpoint_001,243,Codex_Workstation,F_1058,dataset/fly_ball/Codex_Workstation/F_1058,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video contains an animated team logo and a post-game interview with Miguel Cairo. No live baseball play, batter, or bat-ball contact is visible.",No live batting action present in the clip.
964,audit_checkpoint_001,244,Codex_Workstation,F_1057,dataset/fly_ball/Codex_Workstation/F_1057,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip shows a post-game interview with player James Wood (00:00-00:05). There is no live batting action, pitch arrival, or swing visible.",The video contains an interview segment and lacks any visual evidence of a live baseball play with bat-ball contact.
963,audit_checkpoint_001,245,Codex_Workstation,F_1055,dataset/fly_ball/Codex_Workstation/F_1055,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,2.6,True,True,,,,,,,needs_source_recut_no_visual_contact,"The video shows a runner already in motion and celebrating near home plate with the crowd cheering. There is no visible batter, pitch, swing, or bat-ball contact.",The clip depicts the aftermath of a play (runner running/celebrating) without showing any live batting action or contact.
962,audit_checkpoint_001,246,Codex_Workstation,F_1054,dataset/fly_ball/Codex_Workstation/F_1054,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,0.0,4.582,False,False,,,,,,,needs_source_recut_no_visual_contact,"The clip consists entirely of a post-game interview with catcher Danny Jansen (00:00-00:04). There is no live gameplay, batter visible, or pitch sequence shown.",No live batting action is present in the video; it only shows an interview segment.
961,audit_checkpoint_001,247,Codex_Workstation,F_1053,dataset/fly_ball/Codex_Workstation/F_1053,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a press conference with Terry Francona speaking. There is no visible batter, pitch, or swing.",No live batting action present.
960,audit_checkpoint_001,248,Codex_Workstation,F_1052,dataset/fly_ball/Codex_Workstation/F_1052,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,no_live_contact,,,,False,False,,,,,,,needs_source_recut_no_visual_contact,"The video shows a post-game interview on the field with three men (a reporter and two players/coaches). There is no live gameplay, no visible batter, and no pitch or swing.",The clip contains an interview segment and lacks any live batting action.
959,audit_checkpoint_001,249,Codex_Workstation,F_1051,dataset/fly_ball/Codex_Workstation/F_1051,1.950,2.050,needs_edit,clip_too_short,qwen3.5-omni-flash,no_live_contact,,,,True,True,,,,,,,needs_source_recut_no_visual_contact,"The clip begins with the ball already in flight and traveling toward the outfield wall. The batter is not visible, nor is there any depiction of a pitch arrival or a swing.","The video starts mid-play (ball in air) without showing the batter, the pitch, or the moment of contact. Therefore, visual evidence of live bat-ball contact cannot be verified."
958,audit_checkpoint_001,250,Codex_Workstation,F_1050,dataset/fly_ball/Codex_Workstation/F_1050,1.950,2.050,needs_edit,contact_timestamp_wrong,qwen3.5-omni-flash,contact_needs_recut,0.0,0.0,1.5,True,True,,,,,,,needs_source_recut,The clip begins with the ball already in flight (high-angle stadium shot). The batter is not shown swinging or making contact within the visible timeframe.,Visual evidence of live bat-ball contact is missing; the video starts after the swing has occurred.
